# n = 1, l = 3
0.0000000000e+00 0.0000000000e+00 
3.3356409520e-10 5.9588142565e-09 
3.3356409520e-09 5.9588134364e-07 
3.3356409520e-08 5.9587314189e-05 
3.3356409520e-07 5.9505358112e-03 
6.6712819040e-07 2.3703099008e-02 
1.6678204760e-06 1.4388827848e-01 
2.3349486664e-06 2.7280386894e-01 
2.6685127616e-06 3.4900862153e-01 
3.0020768568e-06 4.3148286653e-01 
3.3356409520e-06 5.1895542623e-01 
3.6692050472e-06 6.1010728850e-01 
4.0027691424e-06 7.0359902450e-01 
4.1695511900e-06 7.5080491389e-01 
4.3363332376e-06 7.9809804996e-01 
4.5031152852e-06 8.4531726762e-01 
5.0034614280e-06 9.8497898656e-01 
6.6712819040e-06 1.3886486034e+00 
8.3391023800e-06 1.6329492244e+00 
1.0006922856e-05 1.7074282548e+00 
1.1674743332e-05 1.6690768966e+00 
1.6678204760e-05 1.5052826648e+00 
2.3349486664e-05 1.4106255096e+00 
2.6685127616e-05 1.3616238546e+00 
3.0020768568e-05 1.3255704343e+00 
3.3356409520e-05 1.2845115628e+00 
3.6692050472e-05 1.2511448883e+00 
4.0027691424e-05 1.2220919124e+00 
4.1695511900e-05 1.2066463140e+00 
4.3363332376e-05 1.1917444739e+00 
4.5031152852e-05 1.1783577579e+00 
5.0034614280e-05 1.1427277857e+00 
5.8373716660e-05 1.0888462849e+00 
6.6712819040e-05 1.0430230436e+00 
8.3391023800e-05 9.6761492844e-01 
1.0006922856e-04 9.0768559002e-01 
1.1674743332e-04 8.5827009884e-01 
1.3342563808e-04 8.1662902254e-01 
1.6678204760e-04 7.4861977291e-01 
2.0013845712e-04 6.9498050624e-01 
2.3349486664e-04 6.5098088650e-01 
2.6685127616e-04 6.1420107803e-01 
3.0020768568e-04 5.8228178135e-01 
3.3356409520e-04 5.5115265897e-01 
3.3412903766e-04 5.5071692125e-01 
3.3469493694e-04 5.5028134967e-01 
3.3526179466e-04 5.4984594377e-01 
3.3582961244e-04 5.4941070312e-01 
